id,jname,jci,yi_id
1064,随之解,王乔不病，狗头不痛。三尸头履，乏我逆从。,17
1065,随之损,使燕筑室，身无庇宿。家不容车，微我衣服。,17
1066,随之益,威权分离，乌夜徘徊。争蔽月光，大人诛伤。,17
1067,随之夬,辩变白黑，巧言乱国。大人失福，君子迷惑。,17
1068,随之姤,衣锯甲铠，敝筐为具。大人不顾，少妇不取。弃捐于道。,17
1069,随之萃,燕雀衔泥，以生孚乳。兄弟六人，叫好孝悌。得心欢欣，和悦相乐。,17
1070,随之升,登几上舆，驾驷南游。合从散衡，燕秦以强。,17
1071,随之困,黯黯许许，仇偶相得。冰入炭室，消亡不息。,17
1072,随之井,鸱鸮破斧，邦人危殆。赖其忠德，转祸为福。倾亡复立。,17
1073,随之革,载金贩狗，利弃我走。藏匿渊渠，悔折为咎。,17
1074,随之鼎,渊坑复平，宇穴安宁。忧患解除，赖福长生。,17
1075,随之震,骊姬馋嬉，与二孽谋。谮我恭子，贼害忠孝。驾出喜门，商伯有害。,17
1076,随之艮,刺羊不当，血少无羹。女执空筐，不得采桑。,17
1077,随之渐,牧羊稻园，闻虎喧嚷。畏惧悚息，终无祸患。,17
1078,随之归妹,明德隐伏，麟凤远匿。周室倾侧，不知所息。,17
1079,随之丰,邻不我顾，而求玉女。身多秃癞，谁肯媚者。,17
1080,随之旅,处虽无舆，后得战车。赖幸逢福，不罹兵革。,17
1081,随之巽,水坏我里，东流为海。龟凫欢嚣，不睹王母。,17
1082,随之兑,两心不同，或欲西东。明论终始，莫适所从。,17
1083,随之涣,天地悬车，废礼不朝。禳服不制，失宠其家。,17
1084,随之节,交川合浦，远湿难处。水土不同，思吾皇祖。,17
1085,随之中孚,勾践之危，栖于会稽。太宰机言，越国复存。,17
1086,随之小过,慈鸟鸣鸠，执一无尤。寝门内治，军自悦喜。,17
1087,随之既济,富年早寡，孤与独居。鸡鸣犬吠，无敢问者。我生不遇，独罹寒苦。,17
1088,随之未济,江海变服，淫湎无测。高位颠崩，宠禄反覆。,17
1089,蛊之蛊,鲂生江淮，一转为百。周流天下，无有难恶。,18
1090,蛊之乾,首释与目，载受福庆。我有好爵，与善相迎。,18
1091,蛊之坤,＃＃＃＃，岁暮偏蔽。宠名捐弃，君衰去位。,18
1092,蛊之屯,折箬蔽日，屏遮王目。司马无良，平子没伤。,18
1093,蛊之蒙,家在海隅，绕旋深流。王孙单行，无妄以趋。固阴互寒，长冰不温。后入坠胎，大雹为害。,18
1094,蛊之需,执义秉德，不危不殆。延颈盘恒，安其室垣。屯耗未得，终无大恤。,18
1095,蛊之讼,长舌乱国，大斧破车。阴阳不顺，姬姜衰忧。,18
1096,蛊之师,二人共路，东趋西步。千里之外，不相知处。,18
1097,蛊之比,视暗不明，云蔽日光。不见子都，郑人心伤。,18
1098,蛊之小畜,初忧后喜，与福为市。八佾列陈，饮御嘉友。,18
1099,蛊之履,童妾独宿，长女未室，利无所得。,18
1100,蛊之泰,玄黄四塞，阴雌伏谋。呼为墙屋，为巫所识。,18
1101,蛊之否,中岁摧陨，常恐衰微。，老复赖庆，五羖为相。,18
1102,蛊之同人,伯氏杀牛，行悖天时。亳社夷烧，朝歌丘墟。,18
1103,蛊之大有,日短夜长，禄命不光。早离父兄，免见忧伤。,18
1104,蛊之谦,采唐深乡，徼期桑中。失心不会，忧思忡忡。,18
1105,蛊之豫,昧视无光，夜不见明。冥抵空床，季叶逃亡。,18
1106,蛊之随,举趾振翼，南至嘉国，见我伯姑，与惠相得。,18
1107,蛊之临,则天顺时，周流其墟。与乐并居，无有咎忧。,18
1108,蛊之观,虿室蜂户，螯我手足。不可进取，为我害咎。,18
1109,蛊之噬嗑,公孙驾骊，载游东齐。延陵悦产，遗季纻衣。,18
1110,蛊之贲,转作骊山，大失人心。刘季发怒，命灭子婴。,18
1111,蛊之剥,羊肠九萦，相推稍前。止须王孙，乃得上天。,18
1112,蛊之复,螮蝀充测，佞人倾惑。女遏横行，正壅道塞。,18
1113,蛊之无妄,福禄不遂，家多怪祟。麋鹿悲啼，思其大雄。,18
1114,蛊之大畜,云雷因积，大雨重叠，。久不见日，使我心悒。,18
1115,蛊之颐,三河俱合，水怒涌跌。坏我王室，民因无食。,18
1116,蛊之大过,旦雨夜行，早遍都城。更相覆倾，终无所成。三头两眠，不见其真。,18
1117,蛊之坎,褒后生蛇，经老育微。侧跌哀公，酒减黄离。,18
1118,蛊之离,鸿雁南飞，随时休息。转送天和，千岁不衰。,18
1119,蛊之咸,后时失利，不得所欲。莫享偕结，自逐自逐。,18
1120,蛊之恒,心多恨悔，出言为怪。枭鸣室北，丑声可恶。请谒不得。,18
1121,蛊之遁,四马过隙，时难再得。尼父孔圣，系而不食。,18
1122,蛊之大壮,阴变为阳，女化为男。治道得通，君臣相承。,18
1123,蛊之晋,昆仑源口，流行不止。龙门砥柱，民不安处。母归扶子，黄麋悦喜。,18
1124,蛊之明夷,葛藟蒙棘，华不得实。馋佞乱政，使恩壅塞。,18
1125,蛊之家人,公无长驱，天王骏马。非其当所，伤折为患。,18
1126,蛊之睽,大仓充盈，万物蕃盛，年岁熟荣。,18
1127,蛊之蹇,执簧照牺，为风所吹，火灭无光，不见玄黄。,18
1128,蛊之解,鸟反故巢，归其室家，心平意正，与叔相鸣。登高陨坠，失其宠贵。,18
1129,蛊之损,弩驰弓藏，良犬不烹。内无怨女，征夫在堂。,18
1130,蛊之益,牡牺孔博，日新其德。文君出猎，姜氏受福。,18
1131,蛊之夬,秋季孟冬，寒露霜降。大阴在庭，庶物不生。鸡鸣犬吠，家忧数惊。,18
1132,蛊之姤,心多恨悔，出门见怪。歹蛇三足，丑声可恶。嫫母为媒，请求不得。,18
1133,蛊之萃,虎豹争强，道闭不通。小人欢讼，贪天之功。,18
1134,蛊之升,鸡方啄粟，为狐所逐。走不得食，惶怖惕息。,18
1135,蛊之困,陈妫敬仲，兆兴齐姜。乃适营丘，八世大昌。,18
1136,蛊之井,昊天白日，照临我国。万民康宁，咸赖喜福。,18
1137,蛊之革,云梦大薮，嘉有所在。虞人共职，骊驹乐喜。,18
1138,蛊之鼎,獐鹿雉兔，群聚东国。芦黄白春，俱往逐追，九齚十得。主君有喜。,18
1139,蛊之震,得惠孔明，主君复章，保其室堂。,18
1140,蛊之艮,天之所坏，不可强支。众口嘈嘈，虽贵必危。,18
1141,蛊之渐,天之奥隅，尧舜所居。可以全身，保我邦家。,18
1142,蛊之归妹,下泉苞稂，十年九主。旬伯遇时，忧念周京。,18
1143,蛊之丰,江河海隅，众利聚居。可以遨游，卒岁无忧。,18
1144,蛊之旅,南山黄竹，三身六目。出入制命，东皇宣政。主尊君安，郑国无患。,18
1145,蛊之巽,重译置之，来除我忧。与喜俱居，同其福休。,18
1146,蛊之兑,南山高岗，麟凤室堂。含和履中，国无灾殃。,18
1147,蛊之涣,紫芝朱草，生长和气。公尸侑食，福禄来下。,18
1148,蛊之节,宫城室就，进乐相舞。英俊在堂，福禄光明。,18
1149,蛊之中孚,商之子孙，资无所有。贪贝逐狐，留连都市。还辕内乡，嘉喜何咎。,18
1150,蛊之小过,执贽入朝，献其狐裘。元戎燮安，妙漠以欢。,18
1151,蛊之既济,涌泉汩汩，南流不绝。洿为淮海，坏败邑里。,18
1152,蛊之未济,固阴冱寒，常冰不温。凌人惰殆，大雹为灾。,18
